"fdc_id","data_type","description","food_category_id","publication_date"
"320299","market_acquisition","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320300","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320301","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320302","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320303","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320304","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320305","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320306","sub_sample_food","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320307","sample_food","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320308","market_acquisition","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320309","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320310","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320311","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320312","sub_sample_food","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320313","sample_food","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320314","market_acquisition","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320315","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320316","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320317","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320318","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320319","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320320","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320321","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320322","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320323","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320324","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320325","sub_sample_food","Milk, 2%","1","2019-04-01"
"320326","sub_sample_food","Milk, 2%","1","2019-04-01"
"320327","sub_sample_food","Milk, 2%","1","2019-04-01"
"320328","sub_sample_food","Milk, 2%","1","2019-04-01"
"320329","sub_sample_food","Milk, 2%","1","2019-04-01"
"320330","sub_sample_food","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320331","sub_sample_food","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320332","sample_food","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320333","market_acquisition","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320334","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320335","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320336","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320337","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320338","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320339","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320340","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320341","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320342","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320343","sub_sample_food","MILK, 2% ","1","2019-04-01"
"320344","sub_sample_food","Milk, 2%","1","2019-04-01"
"320345","sub_sample_food","Milk, 2%","1","2019-04-01"
"320346","sub_sample_food","Milk, 2%","1","2019-04-01"
"320347","sub_sample_food","Milk, 2%","1","2019-04-01"
"320348","sub_sample_food","Milk, 2%","1","2019-04-01"
"320349","sub_sample_food","Milk, 2%","1","2019-04-01"
"320350","sub_sample_food","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320351","sub_sample_food","MILK, 2% (WAVE 22E)","1","2019-04-01"
"320353","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 5, select","13","2019-04-01"
"320354","market_acquisition","Beef, eye of round roast, raw (ER37-R-5)","13","2019-04-01"
"320355","market_acquisition","Beef, eye of round steak, raw (ES36-R-5) ","13","2019-04-01"
"320356","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 5, select","13","2019-04-01"
"320357","sample_food","Beef,  Eye of Round roast/steak, select, raw, comp13, lean (36BRERS/37BRERRS)","13","2019-04-01"
"320358","market_acquisition","Beef, eye of round roast, raw (ER37-R-10)","13","2019-04-01"
"320359","market_acquisition","Beef, eye of round roast, raw (ER37-R-11)","13","2019-04-01"
"320360","market_acquisition","Beef, eye of round roast, raw (ER37-R-16)","13","2019-04-01"
"320361","market_acquisition","Beef, eye of round roast, raw (ER37-R-17)","13","2019-04-01"
"320362","market_acquisition","Beef, eye of round roast, raw (ER37-R-18)","13","2019-04-01"
"320363","market_acquisition","Beef, eye of round roast, raw (ER37-R-22)","13","2019-04-01"
"320364","market_acquisition","Beef, eye of round roast, raw (ER37-R-23)","13","2019-04-01"
"320365","market_acquisition","Beef, eye of round roast, raw (ER37-R-28)","13","2019-04-01"
"320366","market_acquisition","Beef, eye of round roast, raw (ER37-R-29)","13","2019-04-01"
"320367","market_acquisition","Beef, eye of round roast, raw (ER37-R-35)","13","2019-04-01"
"320368","market_acquisition","Beef, eye of round roast, raw (ER37-R-36)","13","2019-04-01"
"320369","market_acquisition","Beef, eye of round steak, raw (ES36-R-10) ","13","2019-04-01"
"320370","market_acquisition","Beef, eye of round steak, raw (ES36-R-11) ","13","2019-04-01"
"320371","market_acquisition","Beef, eye of round steak, raw (ES36-R-16) ","13","2019-04-01"
"320372","market_acquisition","Beef, eye of round steak, raw (ES36-R-17) ","13","2019-04-01"
"320373","market_acquisition","Beef, eye of round steak, raw (ES36-R-18) ","13","2019-04-01"
"320374","market_acquisition","Beef, eye of round steak, raw (ES36-R-22) ","13","2019-04-01"
"320375","market_acquisition","Beef, eye of round steak, raw (ES36-R-23) ","13","2019-04-01"
"320376","market_acquisition","Beef, eye of round steak, raw (ES36-R-28) ","13","2019-04-01"
"320377","market_acquisition","Beef, eye of round steak, raw (ES36-R-29) ","13","2019-04-01"
"320378","market_acquisition","Beef, eye of round steak, raw (ES36-R-35) ","13","2019-04-01"
"320379","market_acquisition","Beef, eye of round steak, raw (ES36-R-36) ","13","2019-04-01"
"320380","sub_sample_food","Se - Beef,  Eye of Round roast/steak, select, raw, comp13, lean","13","2019-04-01"
"320381","sub_sample_food","Minerals - Beef,  Eye of Round roast/steak, select, raw, comp13, lean","13","2019-04-01"
"320382","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 10, select","13","2019-04-01"
"320383","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 10, select","13","2019-04-01"
"320384","sample_food","Beef, Eye of Round roast/steak, select, raw, comp5, lean (36BRERS/37BRERRS)","13","2019-04-01"
"320385","sub_sample_food","B12, B6, B3, B2 - Beef, Eye of Round roast/steak, select, raw, comp5, lean","13","2019-04-01"
"320386","sub_sample_food","FA - Beef, Eye of Round roast/steak, select, raw, comp5, lean","13","2019-04-01"
"320387","sub_sample_food","Choles, FA - Beef, Eye of Round roast/steak, select, raw, comp5, lean","13","2019-04-01"
"320388","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 11, select","13","2019-04-01"
"320389","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 11, select","13","2019-04-01"
"320390","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 16, select","13","2019-04-01"
"320391","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 16, select","13","2019-04-01"
"320392","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 17, select","13","2019-04-01"
"320393","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 17, select","13","2019-04-01"
"320394","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 18, select","13","2019-04-01"
"320395","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 18, select","13","2019-04-01"
"320396","sample_food","Beef, Eye of Round roast/steak, select, raw, comp6, lean (36BRERS/37BRERRS)","13","2019-04-01"
"320397","sub_sample_food","B12, B6, B3, B2 - Beef, Eye of Round roast/steak, select, raw, comp6, lean","13","2019-04-01"
"320398","sub_sample_food","Choles, FA - Beef, Eye of Round roast/steak, select, raw, comp6, lean","13","2019-04-01"
"320399","sub_sample_food","FA - Beef, Eye of Round roast/steak, select, raw, comp6, lean","13","2019-04-01"
"320400","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 22, select","13","2019-04-01"
"320401","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 22, select","13","2019-04-01"
"320402","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 23, select","13","2019-04-01"
"320403","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 23, select","13","2019-04-01"
"320404","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 28, select","13","2019-04-01"
"320405","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 28, select","13","2019-04-01"
"320406","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 29, select","13","2019-04-01"
"320407","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 29, select","13","2019-04-01"
"320408","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 35, select","13","2019-04-01"
"320409","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 35, select","13","2019-04-01"
"320410","sample_food","Beef, Eye of Round roast/steak, lean only, raw, animal 36, select","13","2019-04-01"
"320411","sub_sample_food","Proximates, Beef, Eye of Round roast/steak, lean only, raw, animal 36, select","13","2019-04-01"
"320413","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320414","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320415","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320416","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320417","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320418","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320419","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320420","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320421","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320422","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320423","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320424","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320425","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320426","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320427","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320428","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320429","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320430","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320431","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320432","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320433","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320434","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320435","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320436","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320437","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320438","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320439","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320440","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320441","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320442","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320443","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320444","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320445","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320446","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320447","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320448","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320449","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320450","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320451","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320452","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320453","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320454","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320455","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320456","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320457","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320458","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320459","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320460","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320461","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320462","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320463","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320464","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320465","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320466","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320467","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320468","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320469","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320470","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320471","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320472","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320473","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320474","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320475","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320476","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320477","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320478","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320479","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320480","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320481","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320482","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320483","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320484","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320485","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320486","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320487","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320488","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320489","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320490","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320491","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320492","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320493","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320494","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320495","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320496","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320497","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320498","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320499","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320500","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320501","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320502","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320503","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320504","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320505","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320506","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320507","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320508","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320509","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320510","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320511","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320512","sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320513","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320514","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320515","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320516","market_acquisition","TOMATOES, GRAPE","11","2019-04-01"
"320517","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320518","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320519","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320520","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320521","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320522","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320523","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320524","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320525","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320526","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"320527","sub_sample_food","TOMATOES, GRAPE","11","2019-04-01"
"321358","foundation_food","Hummus, commercial","16","2019-04-01"
"321359","foundation_food","Milk, reduced fat, fluid, 2% milkfat, with added vitamin A and vitamin D","1","2019-04-01"
"321360","foundation_food","Tomatoes, grape, raw","11","2019-04-01"
"321361","sample_food","SALT, MORTON, IODIZED","2","2019-04-01"
"321362","market_acquisition","SALT, MORTON, IODIZED","2","2019-04-01"
"321363","sub_sample_food","Salt; iodized","2","2019-04-01"
"321364","sub_sample_food","Salt; iodized","2","2019-04-01"
"321365","sub_sample_food","Salt; iodized","2","2019-04-01"
"321366","sub_sample_food","Salt, Not Iodized","2","2019-04-01"
"321367","sample_food","SALT, MORTON, IODIZED","2","2019-04-01"
"321368","market_acquisition","SALT, MORTON, IODIZED","2","2019-04-01"
"321369","sub_sample_food","Salt; iodized","2","2019-04-01"
"321370","sub_sample_food","Salt; iodized","2","2019-04-01"
"321371","sub_sample_food","Salt; iodized","2","2019-04-01"
"321372","sub_sample_food","Salt, Iodized","2","2019-04-01"
"321373","sample_food","SALT, GREAT VALUE, IODIZED","2","2019-04-01"
"321374","market_acquisition","SALT, GREAT VALUE, IODIZED","2","2019-04-01"
"321375","sub_sample_food","Salt; iodized","2","2019-04-01"
"321376","sub_sample_food","Salt; iodized","2","2019-04-01"
"321377","sub_sample_food","Salt; iodized","2","2019-04-01"
"321378","sub_sample_food","Salt, Iodized","2","2019-04-01"
"321379","sample_food","SALT, HEB IODIZED","2","2019-04-01"
"321380","market_acquisition","SALT, HEB IODIZED","2","2019-04-01"
"321381","sub_sample_food","Salt; iodized","2","2019-04-01"
"321382","sub_sample_food","Salt; iodized","2","2019-04-01"
"321383","sub_sample_food","Salt; iodized","2","2019-04-01"
"321384","sample_food","SALT, MORTON, IODIZED","2","2019-04-01"
"321385","market_acquisition","SALT, MORTON, IODIZED","2","2019-04-01"
"321386","sub_sample_food","Salt; iodized","2","2019-04-01"
"321387","sub_sample_food","Salt; iodized","2","2019-04-01"
"321388","sub_sample_food","Salt; iodized","2","2019-04-01"
"321389","sample_food","SALT, MORTON, IODIZED","2","2019-04-01"
"321390","market_acquisition","SALT, MORTON, IODIZED","2","2019-04-01"
"321391","sub_sample_food","Salt; iodized","2","2019-04-01"
"321392","sub_sample_food","Salt; iodized","2","2019-04-01"
"321393","sub_sample_food","Salt; iodized","2","2019-04-01"
"321394","sample_food","SALT, MORTON, IODIZED","2","2019-04-01"
"321395","market_acquisition","SALT, MORTON, IODIZED","2","2019-04-01"
"321396","sub_sample_food","Salt; iodized","2","2019-04-01"
"321397","sub_sample_food","Salt; iodized","2","2019-04-01"
"321398","sub_sample_food","Salt; iodized","2","2019-04-01"
"321399","sub_sample_food","Salt, Iodized","2","2019-04-01"
