"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"119233","325036","1","1.0","1001","","","7.6","23","","2013"
"119234","325038","","1.0","1050","","","28.8","1","",""
"119235","325040","","1.0","1050","","","19.6","1","",""
"119236","325047","","1.0","1050","","","17.7","1","",""
"119237","325050","","1.0","1050","","","20.9","1","",""
"119238","325062","","1.0","1050","","","21.4","1","",""
"119239","325065","","1.0","1050","","","18.6","1","",""
"119240","325079","","1.0","1050","","","21.7","1","",""
"119241","325097","","1.0","1050","","","21.0","1","",""
"119242","325098","","1.0","1050","","","21.7","1","",""
"119243","325103","","1.0","1050","","","20.5","1","",""
"119244","325109","","1.0","1050","","","18.2","1","",""
"119245","325110","","1.0","1050","","","18.5","1","",""
"119246","325120","","1.0","1050","","","21.2","1","",""
"119247","325123","","1.0","1050","","","18.8","1","",""
"119248","325134","","1.0","1050","","","19.2","1","",""
"119249","325135","","1.0","1050","","","19.4","1","",""
"119250","325140","","1.0","1050","","","21.9","1","",""
"119251","325142","","1.0","1050","","","21.2","1","",""
"119252","325149","","1.0","1050","","","21.6","1","",""
"119253","325165","","1.0","1050","","","21.0","1","",""
"119254","325166","","1.0","1050","","","20.8","1","",""
"119255","325171","","1.0","1050","","","16.6","1","",""
"119256","325187","","1.0","1050","","","24.1","1","",""
"119257","325198","1","1.0","1050","","","20.6","23","","2011"
"119258","325200","","1.0","1000","","","260.0","1","",""
"119259","325204","","1.0","1000","","","263.0","1","",""
"119260","325205","","1.0","1000","","","266.0","1","",""
"119261","325209","","1.0","1000","","","255.0","1","",""
"119262","325210","","1.0","1000","","","261.0","1","",""
"119263","325220","","1.0","1000","","","222.0","1","",""
"119264","325225","","1.0","1000","","","260.0","1","",""
"119265","325226","","1.0","1000","","","261.0","1","",""
"119266","325237","","1.0","1000","","","261.0","1","",""
"119267","325238","","1.0","1000","","","262.0","1","",""
"119268","325249","","1.0","1000","","","263.0","1","",""
"119269","325253","","1.0","1000","","","220.0","1","",""
"119270","325254","","1.0","1000","","","259.0","1","",""
"119271","325264","","1.0","1000","","","270.0","1","",""
"119272","325265","","1.0","1000","","","268.0","1","",""
"119273","325277","","1.0","1000","","","262.0","1","",""
"119274","325278","","1.0","1000","","","261.0","1","",""
"119275","325287","1","1.0","1000","","","257.0","17","","2015"
"119276","325415","","1.0","1000","","slices with skin","154.0","14","",""
"119277","325415","","1.0","1028","","small (2-1/2"" dia)","147.0","14","",""
"119278","325415","","1.0","1028","","medium (2-2/3"" dia)","161.0","9","",""
"119279","325415","","1.0","1028","","large (2-3/4"" dia)","173.0","9","",""
"119280","325415","","1.0","1028","","extra large (3"" dia)","225.0","8","",""
"119281","325415","","1.0","1049","","NLEA ","147.0","1","",""
"119282","325430","1","1.0","1000","","slices with skin","154.0","14","","2001"
"119283","325430","2","1.0","1028","","small (2-1/2"" dia)","147.0","14","","2001"
"119284","325430","3","1.0","1028","","medium (2-2/3"" dia)","161.0","9","","2001"
"119285","325430","4","1.0","1028","","large (2-3/4"" dia)","173.0","9","","2001"
"119286","325430","5","1.0","1028","","extra large (3"" dia)","225.0","8","","2001"
"119287","325430","6","1.0","1049","","NLEA ","147.0","1","","2001"
"119288","325432","","1.0","1000","","","134.0","1","",""
"119289","325435","","1.0","1000","","","125.0","1","",""
"119290","325440","","1.0","1000","","","126.0","1","",""
"119291","325450","","1.0","1000","","","124.0","1","",""
"119292","325454","","1.0","1000","","","133.0","1","",""
"119293","325461","","1.0","1000","","","129.0","1","",""
"119294","325463","","1.0","1000","","","124.0","1","",""
"119295","325480","","1.0","1000","","","135.0","1","",""
"119296","325484","","1.0","1000","","","119.0","1","",""
"119297","325503","","1.0","1000","","","130.0","1","",""
"119298","325507","","1.0","1000","","","121.0","1","",""
"119299","325524","1","1.0","1000","","","127.0","11","","2015"
"119300","325526","","1.0","1033","","medium","88.0","1","",""
"119301","325528","","1.0","1033","","medium","55.0","1","",""
"119302","325534","","1.0","1033","","medium","82.4","1","",""
"119303","325536","","1.0","1033","","medium","60.4","1","",""
"119304","325542","","1.0","1033","","medium","83.0","1","",""
"119305","325544","","1.0","1033","","medium","97.6","1","",""
"119306","325550","","1.0","1033","","medium","99.2","1","",""
"119307","325552","","1.0","1033","","medium","93.1","1","",""
"119308","325560","","1.0","1033","","medium","103.0","1","",""
"119309","325562","","1.0","1033","","medium","69.1","1","",""
"119310","325573","","1.0","1033","","medium","93.5","1","",""
"119311","325575","","1.0","1033","","medium","86.6","1","",""
"119312","325581","","1.0","1033","","medium","92.5","1","",""
"119313","325583","","1.0","1033","","medium","76.6","1","",""
"119314","325599","","1.0","1033","","medium","103.0","1","",""
"119315","325601","","1.0","1033","","medium","94.2","1","",""
"119316","325610","","1.0","1033","","medium","84.4","1","",""
"119317","325625","","1.0","1033","","medium","82.3","1","",""
"119318","325627","","1.0","1033","","medium","83.5","1","",""
"119319","325643","","1.0","1033","","medium","92.0","1","",""
"119320","325645","","1.0","1033","","medium","99.2","1","",""
"119321","325658","1","1.0","1033","","medium","86.6","21","","2016"
"119322","325719","","1.0","1050","","","27.2","1","",""
"119323","325726","","1.0","1050","","","23.0","1","",""
"119324","325733","","1.0","1050","","","25.6","1","",""
"119325","325740","","1.0","1050","","","29.1","1","",""
"119326","325747","","1.0","1050","","","27.9","1","",""
"119327","325754","","1.0","1050","","","26.1","1","",""
"119328","325761","","1.0","1050","","","27.3","1","",""
"119329","325768","","1.0","1050","","","31.7","1","",""
"119330","325775","","1.0","1050","","","26.5","1","",""
"119331","325782","","1.0","1050","","","28.7","1","",""
"119332","325789","","1.0","1050","","","32.7","1","",""
"119333","325797","","1.0","1050","","","23.6","1","",""
"119334","325811","","1.0","1050","","","23.5","1","",""
"119335","325826","","1.0","1050","","","26.3","1","",""
"119336","325842","","1.0","1050","","","26.8","1","",""
"119337","325858","","1.0","1050","","","31.2","1","",""
"119338","325871","1","1.0","1050","","","27.3","16","","2010"
"119339","325873","","1.0","1039","","","452.0","1","",""
"119340","325882","","1.0","1039","","","374.0","1","",""
"119341","325892","","1.0","1033","","","22.6","1","",""
"119342","325896","","1.0","1033","","","23.1","1","",""
"119343","325911","","1.0","1039","","","467.0","1","",""
"119344","325914","","1.0","1039","","","458.0","1","",""
"119345","325930","","1.0","1039","","","456.0","1","",""
"119346","325933","","1.0","1039","","","464.0","1","",""
"119347","325949","","1.0","1033","","","38.1","1","",""
"119348","325957","","1.0","1039","","","454.0","1","",""
"119349","325971","","1.0","1039","","","458.0","1","",""
"119350","325974","","1.0","1039","","","468.0","1","",""
"119351","325992","1","1.0","1033","","","27.9","3","","2016"
"119352","325992","2","1.0","1039","","","450.0","9","","2016"
"119353","325994","","1.0","1039","","","198.0","1","",""
"119354","325994","","1.0","1050","","regular","18.0","54","",""
"119355","325999","","1.0","1039","","","195.0","1","",""
"119356","325999","","1.0","1050","","thin","11.3","86","",""
"119357","326000","","1.0","1039","","","201.0","1","",""
"119358","326000","","1.0","1050","","regular","18.3","55","",""
"119359","326005","","1.0","1039","","","198.0","1","",""
"119360","326005","","1.0","1050","","regular","17.6","54","",""
"119361","326006","","1.0","1039","","","193.0","1","",""
"119362","326006","","1.0","1050","","thin","10.9","85","",""
"119363","326011","","1.0","1039","","","201.0","1","",""
"119364","326011","","1.0","1050","","regular","18.2","53","",""
"119365","326012","","1.0","1039","","","193.0","1","",""
"119366","326012","","1.0","1050","","thin","10.7","92","",""
"119367","326025","","1.0","1039","","","227.0","1","",""
"119368","326025","","1.0","1050","","regular","22.8","40","",""
"119369","326026","","1.0","1039","","","225.0","1","",""
"119370","326026","","1.0","1050","","regular","22.4","50","",""
"119371","326031","","1.0","1039","","","207.0","1","",""
"119372","326031","","1.0","1050","","regular","18.5","54","",""
"119373","326032","","1.0","1039","","","195.0","1","",""
"119374","326032","","1.0","1050","","thin","10.8","86","",""
"119375","326053","","1.0","1039","","","225.0","1","",""
"119376","326053","","1.0","1050","","regular","29.1","40","",""
"119377","326058","","1.0","1039","","","193.0","1","",""
"119378","326058","","1.0","1050","","thin","10.7","90","",""
"119379","326059","","1.0","1039","","","196.0","1","",""
"119380","326059","","1.0","1050","","regular","17.8","55","",""
"119381","326077","","1.0","1039","","","459.0","1","",""
"119382","326077","","1.0","1050","","regular","39.4","35","",""
"119383","326078","","1.0","1039","","","232.0","1","",""
"119384","326078","","1.0","1050","","regular","19.0","61","",""
"119385","326083","","1.0","1039","","","225.0","1","",""
"119386","326083","","1.0","1050","","regular","37.1","30","",""
"119387","326084","","1.0","1039","","","170.0","1","",""
"119388","326084","","1.0","1050","","regular","21.2","48","",""
"119389","326101","","1.0","1039","","","169.0","1","",""
"119390","326101","","1.0","1050","","regular","21.2","47","",""
"119391","326102","","1.0","1039","","","230.0","1","",""
"119392","326102","","1.0","1050","","regular","22.6","48","",""
"119393","326115","","1.0","1039","","","227.0","1","",""
"119394","326115","","1.0","1050","","regular","22.6","50","",""
"119395","326116","","1.0","1039","","","226.0","1","",""
"119396","326116","","1.0","1050","","regular","21.7","52","",""
"119397","326135","1","1.0","1050","","regular","21.9","826","","2013"
"119398","326135","2","1.0","1050","","thin","10.9","439","","2013"
"119399","326137","","1.0","1011","","","274.0","1","",""
"119400","326137","","1.0","1010","","","285.0","1","",""
"119401","326137","","1.0","1000","","cooked","122.0","1","",""
"119402","326138","","1.0","1011","","","463.0","1","",""
"119403","326138","","1.0","1010","","","495.0","1","",""
"119404","326138","","1.0","1000","","cooked","115.0","1","",""
"119405","326142","","1.0","1011","","","705.0","1","",""
"119406","326142","","1.0","1010","","","591.0","1","",""
"119407","326142","","1.0","1000","","cooked","89.6","1","",""
"119408","326147","","1.0","1011","","","329.0","1","",""
"119409","326147","","1.0","1010","","","288.0","1","",""
"119410","326147","","1.0","1000","","cooked","134.0","1","",""
"119411","326148","","1.0","1011","","","284.0","1","",""
"119412","326148","","1.0","1010","","","281.0","1","",""
"119413","326148","","1.0","1000","","cooked","132.0","1","",""
"119414","326152","","1.0","1011","","","336.0","1","",""
"119415","326152","","1.0","1010","","","300.0","1","",""
"119416","326152","","1.0","1000","","cooked","134.0","1","",""
"119417","326153","","1.0","1011","","","481.0","1","",""
"119418","326153","","1.0","1010","","","403.0","1","",""
"119419","326153","","1.0","1000","","cooked","113.0","1","",""
"119420","326166","","1.0","1011","","","461.0","1","",""
"119421","326166","","1.0","1010","","","451.0","1","",""
"119422","326166","","1.0","1000","","cooked","90.5","1","",""
"119423","326167","","1.0","1011","","","446.0","1","",""
"119424","326167","","1.0","1010","","","432.0","1","",""
"119425","326167","","1.0","1000","","cooked","106.0","1","",""
"119426","326181","","1.0","1011","","","285.0","1","",""
"119427","326181","","1.0","1010","","","240.0","1","",""
"119428","326182","","1.0","1011","","","730.0","1","",""
"119429","326182","","1.0","1010","","","384.0","1","",""
"119430","326182","","1.0","1000","","cooked","141.0","1","",""
"119431","326196","1","1.0","1000","","cooked","118.0","10","","2015"
"119432","326606","","1.0","1000","","","245.0","","",""
"119433","326606","","1.0","1002","","","5.4","","",""
"119434","326607","","1.0","1000","","","242.0","","",""
"119435","326607","","1.0","1002","","","5.7","","",""
"119436","326608","","1.0","1000","","","250.0","","",""
"119437","326608","","1.0","1002","","","5.1","","",""
"119438","326609","","1.0","1000","","","250.0","","",""
"119439","326609","","1.0","1002","","","5.6","","",""
"119440","326610","","1.0","1000","","","253.0","","",""
"119441","326610","","1.0","1002","","","5.7","","",""
"119442","326611","","1.0","1000","","","246.0","","",""
"119443","326611","","1.0","1002","","","7.0","","",""
"119444","326612","","1.0","1000","","","250.0","","",""
"119445","326612","","1.0","1002","","","5.0","","",""
"119446","326613","","1.0","1000","","","244.0","","",""
"119447","326613","","1.0","1002","","","5.2","","",""
"119448","326614","","1.0","1000","","","251.0","","",""
"119449","326614","","1.0","1002","","","5.9","","",""
"119450","326615","","1.0","1000","","","248.0","","",""
"119451","326615","","1.0","1002","","","5.5","","",""
"119452","326616","","1.0","1000","","","246.0","","",""
"119453","326616","","1.0","1002","","","5.1","","",""
"119454","326617","","1.0","1000","","","251.0","","",""
"119455","326617","","1.0","1002","","","5.5","","",""
"119456","326637","","1.0","1000","","","261.0","","",""
"119457","326637","","1.0","1002","","","6.5","","",""
"119458","326638","","1.0","1000","","","253.0","","",""
"119459","326638","","1.0","1002","","","6.5","","",""
"119460","326639","","1.0","1000","","","260.0","","",""
"119461","326639","","1.0","1002","","","6.2","","",""
"119462","326640","","1.0","1000","","","248.0","","",""
"119463","326640","","1.0","1002","","","6.5","","",""
"119464","326641","","1.0","1000","","","250.0","","",""
"119465","326641","","1.0","1002","","","5.8","","",""
"119466","326642","","1.0","1000","","","257.0","","",""
"119467","326642","","1.0","1002","","","7.0","","",""
"119468","326643","","1.0","1000","","","242.0","","",""
"119469","326643","","1.0","1002","","","5.0","","",""
"119470","326644","","1.0","1000","","","257.0","","",""
